KS ID,UID,Kinase
4623,6588,CDK1
4624,6589,CDK2
4625,6590,CDK5
4626,6591,AurA
4627,6592,AurA
4627,6593,AurB
4628,6594,AurA
4628,6595,AurB
4629,6596,AurA
4630,6597,AurA
4631,6598,AurA
4631,6599,AurB
4632,6600,AurA
4633,6601,AurA
4633,6602,CDK1
4634,6603,AurA
4635,6605,AurB
4635,6604,CDK1
4636,6606,CDK1
4637,6607,CDK1
4638,6608,Abl
4639,6609,CDK2
4640,6610,AAK1
4641,6611,CDK2
4642,6612,Chk1
4643,6613,Chk1
4644,6614,ERK1
4644,6615,ERK2
4645,6616,ERK1
4645,6617,ERK2
4646,6618,ERK1
4646,6619,ERK2
4647,6620,ERK1
4647,6621,ERK2
4648,6622,ERK1
4648,6623,ERK2
4649,6624,ERK1
4649,6625,ERK2
4650,6626,ERK1
4650,6627,ERK2
4651,6628,ERK1
4651,6629,ERK2
4652,6630,ERK1
4652,6631,ERK2
4653,6632,ERK1
4653,6633,ERK2
4654,6634,ERK1
4654,6635,ERK2
4655,6636,ERK1
4655,6637,ERK2
4656,6638,ERK1
4656,6639,ERK2
4657,6641,CDK1
4657,6640,ERK1
4657,6642,ERK2
4658,6643,CDK2
4659,6644,CDK1
4660,6645,CDK1
4661,6646,CDK1
4662,6647,CDK1
4663,6648,CDK1
4664,6649,NEK6
4665,6650,NEK6
4666,6651,CK2A1
4667,6652,ERK2
4668,6653,JNK1
4669,6654,Akt1
4669,6655,Akt1
4670,6656,AurA
4670,6657,AurB
4671,6658,CDK1
4672,6659,CDK1
4673,6660,ATM
4674,6661,PAK4
4675,6662,PAK4
4676,6663,DNAPK
4677,6664,ATM
4678,6665,CK2A1
4678,6666,PKCE
4678,6667,PKCZ
4679,6668,CK2A1
4680,6669,CK2A1
4681,6670,Src
4682,6671,Src
4683,6675,CAMK2B
4683,6672,CAMK2D
4683,6676,CAMK2G
4683,6673,GRK6
4683,6674,GRK7
4683,6677,PLK3
4684,6678,PKCE
4684,6679,PKCZ
4685,6680,PKCB
4686,6681,PKCZ
4687,6682,PKCZ
4688,6683,CDK1
4689,6684,CDK1
4690,6685,Chk1
4691,6686,GSK3B
4692,6687,GSK3B
4693,6689,PLK1
4693,6688,TBK1
4694,6690,TBK1
4695,6692,IKKB
4695,6691,TBK1
4696,6693,PKG1
4697,6694,PKCB
4698,6695,PKCB
4699,6696,CDK2
4700,6697,CDK2
4701,6698,CDK2
4702,6699,CDK2
4703,6700,CDK2
4704,6701,PLK1
4705,6702,CDK1
4706,6703,PRKD1
4707,6704,Chk1
4708,6705,mTOR
4709,6706,WNK1
4710,6707,WNK1
4711,6708,p90RSK
4712,6709,CK2A1
4713,6710,TGFBR1
4714,6711,Src
4715,6712,Brk
4716,6713,Brk
4717,6714,Etk
4718,6715,FAK
4719,6716,ATR
4720,6717,ATR
4720,6718,IKKB
4721,6719,ATR
4722,6720,ATR
4723,6721,PKCA
4724,6725,Akt1
4724,6726,Akt1
4724,6724,DAPK3
4724,6723,Pim1
4724,6722,Pim2
4725,6731,Akt1
4725,6732,Akt1
4725,6728,LATS2
4725,6730,Pim1
4725,6727,Pim2
4725,6729,PKCA
4726,6734,CDK1
4726,6736,CDK2
4726,6738,CDK6
4726,6733,ERK1
4726,6737,ERK2
4726,6740,JNK1
4726,6739,JNK2
4726,6741,JNK3
4726,6735,P38A
4727,6743,ASK1
4727,6742,ERK1
4727,6745,ERK2
4727,6747,JNK1
4727,6746,JNK2
4727,6748,JNK3
4727,6744,P38A
4728,6749,GSK3B
4729,6752,ERK2
4729,6750,GSK3B
4729,6754,JNK1
4729,6753,JNK2
4729,6751,P38A
4730,6755,DYRK1B
4730,6756,PKCA
4731,6763,Akt1
4731,6764,Akt1
4731,6757,CAMK2A
4731,6758,CDK16
4731,6761,CDK6
4731,6760,ERK2
4731,6762,HIPK2
4731,6759,KIS
4732,6765,CK2A1
4733,6770,Akt1
4733,6771,Akt1
4733,6766,AMPKA1
4733,6767,CAMK1A
4733,6769,Pim1
4733,6768,SGK1
4734,6775,Akt1
4734,6776,Akt1
4734,6772,CAMK1A
4734,6774,Pim1
4734,6773,SGK1
4735,6779,Abl
4735,6778,Src
4735,6777,Yes
4736,6782,Abl
4736,6783,LYN
4736,6784,LYN
4736,6781,Src
4736,6780,Yes
4737,6786,Src
4737,6785,Yes
4738,6788,CDK2
4738,6790,CDK6
4738,6787,ERK1
4738,6789,ERK2
4739,6792,ATM
4739,6791,DNAPK
4740,6793,ERK2
4741,6795,AMPKA1
4741,6796,PKCA
4741,6794,PKCD
4742,6797,ERK2
4743,6798,ERK2
4744,6799,ERK2
4745,6800,ERK2
4746,6801,ERK2
4747,6802,ERK2
4748,6803,ATM
4749,6804,Akt1
4749,6805,Akt1
4750,6806,PKCE
4750,6807,PKCZ
4751,6810,Fyn
4751,6809,Lck
4751,6808,ZAP70
4752,6813,ASK1
4752,6811,MEKK6
4752,6815,MKK3
4752,6812,MKK4
4752,6814,MKK6
4753,6818,ASK1
4753,6816,MEKK6
4753,6820,MKK3
4753,6817,MKK4
4753,6819,MKK6
4753,6821,Ret
4754,6822,GRK2
4755,6823,P38B
4756,6824,P38B
4757,6825,P38G
4758,6826,MKK6
4759,6827,MKK6
4760,6828,PKCA
4761,6829,PKCA
4762,6834,IRAK4
4762,6832,PKACA
4762,6833,PKCA
4762,6831,PKCB iso2
4762,6830,PKCD
4763,6837,PKCA
4763,6836,PKCB iso2
4763,6835,PKCD
4764,6842,Akt1
4764,6843,Akt1
4764,6840,PKACA
4764,6841,PKCA
4764,6839,PKCB iso2
4764,6838,PKCD
4765,6848,IRAK4
4765,6846,PKACA
4765,6847,PKCA
4765,6845,PKCB iso2
4765,6844,PKCD
4766,6853,IRAK4
4766,6851,PKACA
4766,6852,PKCA
4766,6850,PKCB iso2
4766,6849,PKCD
4767,6858,Akt1
4767,6859,Akt1
4767,6856,PKCA
4767,6855,PKCB iso2
4767,6854,PKCD
4767,6857,PKCZ
4768,6862,PKCA
4768,6861,PKCB iso2
4768,6860,PKCD
4769,6865,PKCA
4769,6864,PKCB iso2
4769,6863,PKCD
4770,6866,CK2A1
4770,6867,ERK1
4770,6869,IRAK4
4770,6868,P38A
4771,6870,CK2A1
4772,6871,CK2A1
4773,6872,ERK1
4773,6874,ERK2
4773,6875,IRAK4
4773,6873,P38A
4774,6876,IRAK4
4775,6877,IRAK4
4776,6878,IRAK4
4777,6879,IRAK4
4778,6880,IRAK4
4779,6887,ATM
4779,6884,CDK5
4779,6882,DNAPK
4779,6886,DYRK2
4779,6885,HIPK2
4779,6883,P38A
4779,6881,PKCD
4780,6888,CK2A1
4781,6890,CDK7
4781,6894,CDK9
4781,6889,CK2A1
4781,6891,ERK1
4781,6893,LKB1
4781,6895,NuaK1
4781,6892,PKR
4782,6896,CK2A1
4783,6897,CK2A1
4784,6898,AurA
4785,6899,AurA
4785,6901,AurB
4785,6900,PAK4
4786,6902,AurA
4786,6903,CDK1
4786,6904,CDK2
4786,6905,CDK9
4787,6906,CDK7
4787,6907,PKCA
4788,6908,CDK7
4788,6909,GSK3B
4788,6910,PKCA
4789,6911,CDK7
4789,6912,Chk1
4789,6914,Chk2
4789,6913,PKACA
4789,6915,PKCA
4790,6918,CDK5
4790,6916,CDK7
4790,6919,CDK9
4790,6917,P38A
4791,6920,AMPKA1
4791,6921,Chk1
4791,6924,Chk2
4791,6927,CK1A
4791,6922,CK1D
4791,6926,DAPK1
4791,6925,DNAPK
4791,6923,VRK1
4792,6928,AMPKA1
4792,6938,ATM
4792,6935,CDK5
4792,6930,Chk1
4792,6932,Chk2
4792,6936,CK1A
4792,6931,CK1D
4792,6934,DAPK1
4792,6941,DAPK3
4792,6933,DNAPK
4792,6942,DRAK1
4792,6939,JNK1
4792,6937,JNK2
4792,6929,MAPKAPK2
4792,6940,PLK3
4793,6947,ATR
4793,6943,Chk1
4793,6944,Chk2
4793,6945,DNAPK
4793,6946,MAPKAPK5
4794,6948,Chk1
4795,6960,ATM
4795,6959,ATR
4795,6962,Btk
4795,6958,CDK5
4795,6949,Chk1
4795,6951,Chk2
4795,6952,DNAPK
4795,6957,DYRK1A
4795,6950,ERK1
4795,6956,ERK2
4795,6954,LKB1
4795,6963,NuaK1
4795,6955,P38A
4795,6961,PRPK
4795,6953,SMG1
4796,6964,CK1D
4796,6965,DNAPK
4797,6966,Chk2
4798,6968,AurB
4798,6967,DAPK1
4799,6971,ERK2
4799,6970,GRK5
4799,6969,TAF1
4800,6972,LRRK2
4800,6973,PKCA
4801,6974,LRRK2
4802,6975,CDK4
4803,6976,AurB
4804,6977,AurB
4805,6978,AurB
4806,6979,JNK1
4807,6980,Akt1
4807,6981,Akt1
4808,6982,Akt1
4808,6983,Akt1
4809,6984,GAK
4810,6985,GAK
4811,6986,Abl
4812,6987,Abl
4813,6988,Abl
4814,6989,CDK2
4814,6990,HIPK2
4815,6991,p70S6K
4816,6992,ATM
4817,6993,IKKB
4818,6994,IKKB
4819,6995,TGFBR1
4820,6996,TGFBR1
4821,6997,ERK2
4822,6999,CDK1
4822,7000,ERK2
4822,6998,TBK1
4823,7002,ERK2
4823,7001,TBK1
4824,7003,CDK1
4824,7004,mTOR
4825,7005,CDK1
4825,7006,ERK2
4825,7007,mTOR
4826,7008,PDK1
4826,7009,PIK3CA
4827,7011,mTOR
4827,7013,NEK6
4827,7014,p70S6K
4827,7010,PDK1
4827,7012,PIK3CA
4828,7015,NEK6
4829,7016,NEK6
4830,7017,PDK1
4831,7018,mTOR
4832,7023,PKCA
4832,7024,PKCB
4832,7020,PKCB iso2
4832,7019,PKCD
4832,7022,PKCE
4832,7025,PKCG
4832,7021,PKCI
4832,7026,PKCZ
4833,7027,Src
4834,7028,AurA
4835,7029,AMPKA1
4836,7031,PKCA
4836,7030,PKCB iso2
4837,7032,Chk1
4838,7033,CDK1
4838,7034,CDK2
4839,7035,Abl
4840,7036,PLK2
4841,7037,PLK1
4842,7038,PKCD
4843,7039,ERK2
4844,7040,Cot
4845,7041,CK2A1
4846,7042,Akt1
4846,7043,Akt1
4847,7044,PAK6
4848,7045,Src
4849,7046,CLK2
4850,7047,CLK2
4851,7048,CLK2
4851,7049,HIPK1
4852,7050,CLK2
4853,7051,CLK2
4854,7052,CLK2
4855,7053,CLK2
4856,7054,CLK2
4857,7055,PKACA
4858,7056,CDK1
4858,7057,CDK2
4859,7058,CK2A1
4860,7059,PKG1 iso2
4861,7060,LKB1
4862,7061,Etk
4862,7062,JAK2
4863,7064,PAK1
4863,7063,PDK1
4864,7065,JAK2
4865,7066,JAK2
4866,7067,CDK19
4867,7068,PAK1
4868,7069,PAK1
4869,7070,AMPKA2
4870,7071,PAK2
4871,7072,PAK4
4872,7073,PRKD1
4873,7074,PAK5
4874,7075,P38A
4875,7076,MKK6
4876,7077,ERK1
4876,7078,ERK2
4877,7079,ERK1
4877,7080,ERK2
4878,7081,CDK1
4879,7082,CDK1
4880,7083,Akt1
4880,7084,Akt1
4881,7085,AMPKA1
4882,7086,AurA
4882,7087,AurB
4883,7088,PKCI
4884,7089,MARK2
4885,7090,MARK2
4886,7091,CK2A1
4887,7092,PKCI
4888,7093,PINK1
4889,7094,PINK1
4890,7095,PINK1
4891,7096,Abl
4892,7098,CK1A
4892,7097,PLK1
4893,7099,CDK5
4894,7100,CK1A
4895,7101,MAPKAPK2
4896,7102,AMPKA2
4897,7103,ERK2
4898,7104,ERK2
4899,7105,Met
4900,7106,CDK2
4901,7107,PASK
4902,7108,PASK
4903,7109,mTOR
4904,7110,mTOR
4905,7111,CK2A1
4906,7112,PLK1
4907,7113,Src
4908,7114,Src
4909,7115,CDK1
4910,7116,WNK1
4911,7117,WNK1
4912,7118,PLK4
4913,7119,IGF1R
4914,7120,IGF1R
4915,7121,IGF1R
4916,7122,EGFR
4917,7123,PLK1
4918,7124,PLK1
4919,7125,PLK1
4920,7126,PLK1
4921,7128,MST4
4921,7127,YSK1
4922,7130,MST4
4922,7129,YSK1
4923,7132,Akt1
4923,7133,Akt1
4923,7131,p90RSK
4924,7134,p90RSK
4925,7136,Akt1
4925,7137,Akt1
4925,7135,p70S6K
4926,7138,CK2A1
4927,7139,PKACA
4928,7140,PKACA
4929,7141,PKACA
4930,7142,PKACA
4930,7143,PKCA
4931,7144,PKACA
4931,7145,PKCA
4932,7146,PKCA
4933,7147,PKCA
4934,7148,PKCA
4935,7149,PKCA
4936,7150,PKCA
4937,7151,PKACA
4938,7152,PKACA
4939,7153,PKACA
4940,7154,PKACA
4941,7155,PKACA
4942,7156,ERK2
4943,7157,ERK2
4944,7158,PKACA
4945,7159,ERK2
4946,7160,PKACA
4947,7161,PKACA
4948,7162,ERK1
4948,7163,ERK2
4949,7164,ERK2
4950,7165,ERK2
4951,7166,PKACA
4952,7167,PKACA
4953,7168,PKACA
4953,7169,PKG1
4954,7170,PDGFRB
4955,7171,PDGFRA
4956,7172,PDGFRA
4957,7173,PDGFRA
4958,7174,PDGFRA
4959,7175,PDGFRB
4960,7176,PDGFRB
4961,7177,PDGFRB
4962,7178,PDGFRB
4963,7179,PDGFRB
4964,7180,PDGFRB
4965,7181,PDGFRB
4966,7182,PDGFRB
4967,7183,PDGFRB
4968,7184,PDGFRB
4969,7185,PDGFRB
4970,7186,PDGFRB
4971,7187,Abl
4972,7188,Abl
4972,7189,Arg
4973,7190,Abl
4974,7195,PDHK1
4974,7193,PDHK2
4974,7194,PDHK3
4974,7191,PDHK4
4974,7192,PDK1
4975,7200,PDHK1
4975,7198,PDHK2
4975,7199,PDHK3
4975,7196,PDHK4
4975,7197,PDK1
4976,7201,Src
4977,7204,PDHK1
4977,7203,PDHK2
4977,7202,PDK1
4978,7208,PDHK1
4978,7206,PDHK2
4978,7207,PDHK3
4978,7205,PDHK4
4979,7212,PDHK1
4979,7210,PDHK2
4979,7211,PDHK3
4979,7209,PDHK4
4980,7213,PDHK1
4981,7214,Abl
4981,7216,FGFR1
4981,7217,FLT3
4981,7215,JAK2
4982,7218,PGK1
4983,7219,FGFR1
4984,7220,FGFR1
4985,7222,Akt1
4985,7223,Akt1
4985,7221,Akt2
4986,7224,CK2A1
4987,7225,CK2A1
4988,7227,IGF1R
4988,7226,Src
4989,7229,IGF1R
4989,7228,Src
4990,7230,CDK1
4991,7231,PDK1
4992,7232,PDK1
4993,7233,PDK1
4994,7234,PDK1
4995,7235,PDK1
4996,7236,PDK1
4997,7237,ASK1
4998,7238,ASK1
4999,7239,Ret
5000,7241,EGFR
5000,7240,FGFR1
5001,7242,DNAPK
5002,7244,ERK2
5002,7245,JNK2
5002,7243,P38A
5003,7247,ERK2
5003,7248,JNK2
5003,7246,P38A
5004,7249,Akt1
5004,7250,Akt1
5005,7251,LYN
5005,7252,LYN
5006,7254,Fyn
5006,7253,Lck
5007,7255,Fyn
5008,7256,CK2A1
5009,7257,CK2A1
5010,7258,PKACA
5011,7261,IKKE
5011,7260,IRAK1
5011,7262,IRAK4
5011,7259,TBK1
5012,7265,IKKE
5012,7264,IRAK1
5012,7266,IRAK4
5012,7263,TBK1
5013,7269,IKKE
5013,7268,IRAK1
5013,7270,IRAK4
5013,7267,TBK1
5014,7273,IKKE
5014,7272,IRAK1
5014,7274,IRAK4
5014,7271,TBK1
5015,7275,IRAK1
5015,7276,IRAK4
5016,7277,IRAK1
5016,7278,IRAK4
5017,7279,IRAK1
5017,7280,IRAK4
5018,7281,IRAK1
5019,7282,IRAK1
5019,7283,IRAK4
5020,7284,IRAK1
5020,7285,IRAK4
5021,7286,IRAK1
5022,7287,Src
5023,7288,CDK2
5023,7289,CDK4
5024,7290,CDK2
5025,7292,CK1D
5025,7291,CK1E
5026,7294,CK1D
5026,7293,CK1E
5027,7296,CK1D
5027,7295,CK1E
5028,7297,ATM
5029,7300,Akt1
5029,7301,Akt1
5029,7298,AMPKA1
5029,7299,PKACA
5030,7302,Akt1
5030,7303,Akt1
5031,7308,Akt1
5031,7309,Akt1
5031,7304,AMPKA1
5031,7305,MAPKAPK2
5031,7306,PKACA
5031,7307,PKCA
5032,7310,IKKB
5033,7311,ULK1
5034,7312,ULK1
5035,7313,PAK1
5036,7314,PAK1
5037,7315,P38A
5038,7316,P38A
5039,7317,P38A
5040,7318,ERK2
5041,7319,PAK1
5042,7320,CDK5
5043,7321,INSR
5044,7322,Akt1
5044,7323,Akt1
5045,7324,ATR
5046,7325,Chk1
5047,7326,Akt1
5047,7327,Akt1
5048,7328,Akt1
5048,7329,Akt1
5049,7330,Chk1
5050,7331,CDK1
5051,7332,CDK1
5052,7333,PKCZ
5053,7334,PKCZ
5054,7335,PKCZ
5055,7336,AurA
5056,7337,CK2A1
5057,7338,CK2A1
5058,7339,CK2A1
5059,7340,CK2A1
5060,7341,CK2A1
5061,7343,CK1A
5061,7342,GSK3B
5062,7345,CK1A
5062,7344,GSK3B
5063,7347,CK1A
5063,7346,GSK3B
5064,7349,CK1A
5064,7348,GSK3B
5065,7350,PKACA
5066,7351,CK2A1
5067,7352,CK2A1
5068,7353,CK2A1
5069,7354,AMPKA1
5070,7355,MAPKAPK2
5071,7356,GSK3B
5072,7357,PKCZ
5073,7358,CDK1
5073,7359,PLK1
5074,7360,GSK3B
5075,7361,GSK3B
5076,7362,CDK1
5077,7363,CDK1
5077,7364,CDK5
5078,7365,CDK5
5079,7366,PIK3CB
5080,7367,PIK3CD
5081,7368,PIK3CG
5082,7369,PKCB
5083,7370,CK2A1
5083,7371,PIK3CA
5084,7372,PKACA
5085,7373,QIK
5086,7374,QIK
5087,7375,INSR
5088,7376,INSR
5089,7377,INSR
5090,7378,Ret
5091,7379,INSR
5092,7380,CDK1
5093,7381,PRKD1
5093,7382,PRKD2
5094,7384,Akt1
5094,7385,Akt1
5094,7383,SGK1
5095,7386,Akt1
5095,7387,Akt1
5096,7388,ERK2
5097,7389,AurA
5097,7390,PKACA
5098,7391,DAPK1
5099,7392,PLK1
5100,7393,MLK3
5101,7394,CK2A1
5102,7395,AMPKA2
5102,7396,PINK1
5103,7397,AMPKA2
5104,7398,AMPKA2
5105,7399,PINK1
5106,7400,PINK1
5107,7401,MARK2
5108,7402,PLK1
5109,7403,PLK1
5110,7404,PLK1
5111,7405,PLK1
5112,7406,PLK1
5113,7407,CK2A1
5114,7408,PRKD1
5115,7409,P38A
5116,7410,Syk
5117,7412,CDK1
5117,7413,CDK5
5117,7411,ERK1
5118,7414,Src
5119,7415,PDK1
5120,7418,Akt1
5120,7419,Akt1
5120,7417,Akt2
5120,7416,p70S6K
5121,7420,p70S6K
5122,7421,CDK1
5123,7422,CDK1
5124,7423,ERK2
5125,7424,ERK2
5126,7425,PKACA
5127,7426,PKACA
5128,7427,PKACA
5129,7428,CDK16
5129,7429,CDK2
5130,7430,PKG1
5131,7431,PKACA
5132,7432,MST2
5133,7433,MST2
5134,7434,BVR
5135,7436,PKCB
5135,7435,PKCB iso2
5136,7437,PKCD
5137,7438,PKCD
5138,7439,PKCD
5139,7440,PKCD
5140,7441,PKCD
5141,7442,PKCD
5142,7443,PKCD
5143,7444,PKCD
5144,7445,Src
5145,7446,Src
5146,7448,P38A
5146,7447,P38B
5147,7449,GSK3B
5148,7450,PDK1
5149,7452,PKCA
5149,7451,PKCE
5150,7453,PKCE
5151,7455,PKCA
5151,7454,PKCE
5152,7457,PKCA
5152,7456,PKCE
5153,7458,PKCH
5154,7459,PKCH
5155,7460,PKCT
5156,7461,Lck
5158,7463,PDK1
5159,7464,PKACA
5160,7465,Src
5161,7466,PRKX
5162,7467,CK2A1
5163,7468,PKACA
5164,7469,GSK3A
5165,7470,PRKD2
5166,7471,PKACA
5167,7472,PKACA
5168,7473,PKACA
5169,7474,PKG1
5170,7475,PKCA
5171,7476,PKG1 iso2
5172,7477,PKG1 iso2
5173,7478,Pim2
5174,7479,GSK3B
5175,7481,Akt1
5175,7480,ERK2
5176,7482,EGFR
5177,7483,Akt1
5177,7484,Akt1
5178,7485,Akt1
5178,7486,Akt1
5179,7487,CDK6
5180,7488,JNK1
5181,7490,PDK1
5181,7489,PKN1
5182,7491,PDK1
5183,7492,CDK1
5184,7493,PDK1
5185,7494,PKR
5186,7495,PKR
5187,7496,PKR
5188,7497,PKR
5189,7500,ERK2
5189,7499,P38A
5189,7498,PKR
5189,7501,RSK2
5189,7502,RSK2
5190,7503,PKR
5191,7504,PKR
5192,7505,PKR
5193,7506,PKR
5194,7507,PKR
5195,7508,PKR
5196,7509,PKR
5197,7510,CAMK2A
5198,7511,PKACA
5199,7512,ERK1
5199,7513,ERK2
5200,7514,CAMK2A
5201,7515,PKACA
5201,7516,PKCA
5202,7518,Abl
5202,7519,EGFR
5202,7517,Syk
5203,7522,EGFR
5203,7521,ITK
5203,7523,Ret
5203,7520,Syk
5204,7526,Akt1
5204,7524,PKACA
5204,7525,PKCA
5205,7527,Abl
5206,7532,Btk
5206,7533,Btk
5206,7531,Fyn
5206,7530,Lck
5206,7529,Src
5206,7528,Syk
5207,7537,Btk
5207,7538,Btk
5207,7536,Fyn
5207,7535,Lck
5207,7534,Src
5208,7539,Lck
5209,7540,Lck
5210,7541,CK2A1
5211,7542,CK2A1
5212,7543,AMPKA2
5213,7544,PKCD
5214,7545,Src
5215,7546,CDK5
5216,7547,JAK3
5217,7548,PKCA
5218,7549,PKCA
5219,7550,EGFR
5220,7551,PKCA
5221,7552,PKCA
5222,7554,Mnk2
5222,7553,PKACA
5223,7555,AurB
5224,7557,Abl
5224,7556,Src
5225,7558,PLK1
5226,7559,AurA
5226,7562,AurB
5226,7561,Cot
5226,7560,LOK
5227,7563,MAPKAPK2
5228,7564,MAPKAPK2
5229,7565,Abl
5230,7566,Abl
5231,7567,Abl
5232,7569,Cot
5232,7568,PLK2
5233,7570,PAK1
5234,7571,PLK4
5235,7572,PLK4
5236,7573,PLK4
5237,7574,PLK4
5238,7575,PKACA
5239,7576,PKACA
5239,7577,PKCA
5240,7578,Chk1
5241,7580,Abl
5241,7579,Src
5242,7582,Abl
5242,7581,Src
5243,7583,PKCD
5244,7584,HER2
5245,7585,HER2
5246,7586,CDK2
5247,7587,CDK2
5248,7588,FAK
5249,7589,CK2A1
5250,7590,CK2A1
5251,7591,CK2A1
5252,7592,CK2A1
5253,7593,CDK1
5253,7594,CDK2
5254,7595,ERK5
5255,7596,ERK5
5256,7597,HIPK2
5257,7598,HIPK2
5258,7599,HIPK2
5259,7600,Chk2
5260,7601,ERK1
5260,7602,ERK2
5261,7603,ERK1
5261,7604,ERK2
5262,7605,ERK1
5262,7606,ERK2
5263,7607,ERK1
5263,7608,ERK2
5264,7609,ERK1
5264,7610,ERK2
5265,7611,ERK1
5265,7612,ERK2
5266,7613,ATM
5267,7614,ATM
5268,7615,Mnk1
5269,7616,DNAPK
5270,7617,TAK1
5271,7618,PKACA
5272,7619,CDK2
5273,7620,ATR
5274,7622,ATM
5274,7621,DNAPK
5275,7623,CDK2
5276,7624,CDK2
5277,7625,CDK2
5278,7626,CDK2
5279,7627,CDK2
5280,7633,BRD4
5280,7629,CDK12
5280,7634,CDK13
5280,7628,CDK7
5280,7632,CDK9
5280,7630,DNAPK
5280,7631,DYRK1A
5281,7635,CDK7
5281,7637,CDK9
5281,7636,DNAPK
5282,7639,CDK12
5282,7642,CDK13
5282,7638,CDK7
5282,7641,CDK9
5282,7640,DYRK1A
5283,7643,CDK7
5284,7644,CDK1
5285,7645,CDK1
5286,7646,CDK9
5287,7647,ATM
5288,7648,Chk1
5289,7649,AMPKA1
5290,7651,DNAPK
5291,7652,DNAPK
5292,7653,DNAPK
5293,7654,DNAPK
5294,7655,DNAPK
5295,7656,DNAPK
5296,7657,DNAPK
5297,7658,DNAPK
5298,7659,DNAPK
5299,7660,DNAPK
5300,7661,DNAPK
5301,7662,DNAPK
5302,7663,DNAPK
5303,7664,PKACA
5304,7666,Pim1
5304,7665,PKACA
5305,7668,Pim1
5305,7667,PKACA
5306,7669,ERK1
5306,7670,ERK2
5307,7671,ERK2
5308,7672,ERK2
5309,7674,PKCA
5309,7673,PKCB iso2
5310,7676,PKCA
5310,7675,PKCB iso2
5311,7678,CDK9
5311,7677,ERK2
5311,7679,JNK1
5312,7680,CDK5
5313,7681,EGFR
5314,7682,AurB
5315,7683,Akt2
5316,7684,PKACA
5317,7685,HIPK2
5318,7686,ATM
5319,7687,Chk1
5320,7692,Akt1
5320,7693,Akt1
5320,7688,CDK1
5320,7689,CDK2
5320,7690,CDK5
5320,7691,Lmr2
5321,7694,NEK2
5322,7695,NEK2
5323,7696,ROCK1
5324,7697,AMPKA1
5324,7698,AMPKA2
5325,7699,CDK2
5326,7709,DAPK3
5326,7702,ILK
5326,7701,PKACA
5326,7707,PKCA
5326,7700,PKCD
5326,7705,PKCE
5326,7708,PKCZ
5326,7704,PKG1
5326,7703,PRKD1
5326,7706,ROCK2
5327,7710,CAMK2A
5328,7711,DAPK3
5329,7713,ILK
5329,7715,PKCA
5329,7712,PKCD
5329,7714,ROCK2
5330,7716,PKCA
5331,7717,PKACA
5332,7718,PKACA
5332,7719,PKCA
5333,7720,PKACA
5333,7721,PKCA
5334,7722,PKACA
5335,7724,CDK14
5335,7723,CK2A1
5336,7725,CK2A1
5337,7726,CK2A1
5338,7728,CDK5
5338,7727,GSK3B
5339,7729,ATM
5340,7730,MARK3
5341,7731,RSK2
5341,7732,RSK2
5342,7733,RSK2
5342,7734,RSK2
5343,7735,AMPKA1
5344,7736,AMPKA1
5345,7737,PLK1
5346,7738,PLK1
5347,7739,PLK1
5348,7740,PLK1
5349,7741,PLK1
5350,7745,EGFR
5350,7744,INSR
5350,7743,Lck
5350,7742,Src
5351,7746,PKR
5352,7747,PKCA
5353,7748,AMPKA1
5354,7749,AMPKA1
5355,7750,ATM
5356,7751,Chk1
5356,7752,PKACA
5357,7753,PKACA
5358,7754,PKACA
5359,7755,CK1D
5360,7756,CK2A1
5361,7758,CDK2
5361,7757,ERK1
5361,7759,ERK2
5362,7760,CDK2
5363,7761,CDK2
5364,7762,CDK2
5365,7763,CDK2
5366,7764,CDK2
5367,7765,GSK3B
5368,7767,Akt1
5368,7768,Akt1
5368,7766,DYRK3
5369,7769,mTOR
5370,7770,mTOR
5371,7771,PKM
5372,7772,PKM
5373,7773,CDK1
5374,7774,PLK1
5375,7775,PLK1
5376,7776,CDK1
5376,7777,MST1
5377,7778,Lck
5378,7779,MST1
5379,7780,MST1
5380,7781,PBK
5381,7782,ERK2
5382,7783,PKCD
5383,7784,PKACA
5384,7785,PAK1
5384,7786,PAK2
5385,7787,GCK
5386,7793,PKCA
5386,7788,PKCD
5386,7792,PKCE
5386,7791,PKCH
5386,7790,PRKD1
5386,7789,PRKD3
5387,7798,PKCA
5387,7794,PKCD
5387,7797,PKCE
5387,7796,PKCH
5387,7795,PRKD3
5388,7799,PKCD
5389,7800,Src
5390,7801,Src
5391,7803,Abl
5391,7802,Src
5392,7804,Src
5393,7805,PRKD1
5394,7807,CK1D
5394,7806,CK1E
5395,7808,Src
5396,7812,PKCA
5396,7811,PKCE
5396,7809,PKCH
5396,7810,PRKD2
5397,7815,PKCA
5397,7814,PKCE
5397,7813,PKCH
5398,7818,PKCA
5398,7817,PKCE
5398,7816,PKCH
5399,7819,PKCA
5400,7820,JAK2
5401,7821,JAK2
5402,7822,JAK2
5403,7823,ROCK1
5404,7824,CDK5
5405,7825,Src
5405,7826,VEGFR2
5406,7827,ROCK1
5407,7828,Chk1
5408,7829,Chk1
5409,7830,CK2A1
5410,7831,Chk1
5411,7832,CDK2
5412,7834,Akt1
5412,7835,Akt1
5412,7833,PBK
5413,7836,AMPKA1
5414,7837,AMPKA1
5415,7838,Chk1
5416,7839,AurB
5417,7840,ERK2
5418,7842,Fyn
5418,7841,Src
5419,7843,MARK2
5420,7844,GSK3B
5421,7845,GSK3B
