955,PKACA
956,GSK3B
956,IKKA
956,DYRK1A
957,DYRK1B
958,GSK3B
958,P38A
959,P38B
959,GSK3B
959,P38G
959,P38D
960,GSK3B
961,GSK3B
961,CDK2
961,GSK3A
962,GSK3B
963,CDK2
964,CDK2
965,CK2A1
966,Akt1
966,Akt1
967,Akt1
967,Akt1
968,CK2A1
968,CK2A2
969,CDK8
970,CDK8
971,DYRK1A
972,DYRK1A
973,DYRK1A
974,CDK2
975,PLK1
976,JAK2
977,GRK3
978,GRK3
979,GRK3
980,GRK3
981,Src
982,p90RSK
982,p70S6K
982,Akt1
982,Akt1
983,CK2A1
984,Src
984,Fyn
985,Src
985,Fyn
986,Abl
987,LYN
987,LYN
988,LYN
988,LYN
989,Fyn
990,Lck
991,PKCA
992,Fyn
993,Fyn
994,PKCA
995,Lck
996,PKCA
997,PKCA
998,CAMK2A
999,PKACA
1000,PKCA
1001,CSK
1002,Src
1003,CK2A1
1004,CK2A1
1005,CK2A1
1006,Lck
1006,Fyn
1007,Lck
1007,Fyn
1008,PKCA
1008,PKCG
1009,PKCA
1009,PKCG
1010,CK2A1
1011,CK2A1
1012,CK2A1
1013,Src
1014,Src
1015,CDK1
1015,PLK1
1016,CDK1
1017,CDK1
1018,BUB1
1019,BUB1
1020,BUB1
1021,BUB1
1022,BUB1
1023,BUB1
1024,CDK1
1024,PLK1
1025,CDK1
1025,PLK1
1026,Chk1
1026,GSK3B
1027,Chk1
1027,Chk2
1028,Chk1
1028,Chk2
1029,Chk1
1030,Chk1
1030,Chk2
1031,Chk1
1031,Chk2
1031,p90RSK
1032,Src
1033,Src
1034,CDK1
1034,CDK2
1035,CDK1
1036,CDK1
1037,NEK11
1038,NEK11
1038,CK1A
1039,NEK11
1039,CK1A
1040,p90RSK
1041,PLK3
1042,CK2A1
1043,CK2A1
1044,AurA
1044,MAPKAPK2
1044,PLK1
1044,p90RSK
1045,P38B
1046,MAPKAPK2
1046,MELK
1047,MAPKAPK2
1047,MELK
1048,MAPKAPK2
1048,PLK1
1048,BRSK1 iso2
1049,Chk1
1050,Chk1
1051,CDK1
1052,PLK1
1053,PLK1
1054,PLK1
1055,PLK1
1056,PLK1
1057,PLK1
1058,PLK1
1059,PLK1
1060,PLK1
1061,PLK1
1062,PLK1
1063,p90RSK
1064,CDK1
1065,CDK1
1066,JNK1
1067,JNK1
1068,CK2A1
1069,MAPKAPK2
1069,Chk1
1069,Chk2
1069,MARK3
1069,BRSK1 iso2
1070,CDK1
1070,CDK2
1071,CDK1
1072,CDK1
1073,CDK1
1073,JNK2
1073,JNK1
1074,CDK1
1075,CDK1
1076,PLK1
1077,PLK1
1077,PLK3
1078,p90RSK
1079,PLK3
1080,LATS1
1080,LATS2
1081,CK2A1
1082,AMPKA2
1083,CDK1
1083,PLK1
1084,CDK1
1084,PLK1
1085,CDK1
1086,CDK1
1087,CDK1
1088,CDK1
1088,PLK1
1089,CDK1
1089,PLK1
1090,CDK1
1090,PLK1
1091,CDK1
1092,CDK1
1093,CDK1
1093,PLK1
1094,CDK1
1094,PLK1
1095,CK2A1
1096,CK2A1
1097,CK2A1
1098,CK2A1
1099,CK2A1
1100,p90RSK
1101,CK2A1
1101,CK2A2
1102,Yes
1103,ULK1
1104,Src
1105,CDK2
