Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
18S ribosomal RNA,-4.0171484,-0.157651912,-12.58377391,2.74E-20,5.77E-18,35.77080605
28S ribosomal RNA,-0.06199222,0.027058462,-1.198910815,0.234277026,0.311284419,-6.397515102
A1BG,-0.544710561,0.122324386,-3.409895758,0.001041929,0.002719803,-1.670601632
A1BG-AS1,-1.426477131,0.151787493,-8.803472989,3.11E-13,7.83E-12,19.71710862
A1CF,-0.81896909,0.125447649,-6.853767182,1.64E-09,1.69E-08,11.26969534
A2M,-0.21905709,-0.020911214,-1.783067104,0.078556989,0.122723203,-5.546744102
A2M-AS1,-0.730288891,0.102561656,-3.872702565,0.00022584,0.000699914,-0.228039794
A2ML1,0.056115231,0.080568911,0.359990346,0.719850012,0.780015952,-7.048969712
A2MP1,-1.793611452,0.225740569,-8.452804408,1.46E-12,3.09E-11,18.18630882
A4GALT,-1.150778792,0.049829552,-7.010490781,8.29E-10,9.17E-09,11.93762243
A4GNT,-0.151752355,0.040484676,-1.501764756,0.137289851,0.197995702,-5.995677259
AA06,-0.395237826,0.019116458,-2.431671524,0.017377325,0.032924756,-4.248766795
AAAS,-0.351442576,0.037221197,-2.54494149,0.012950765,0.025453648,-3.986533642
AACS,0.127187667,0.054374367,0.58714007,0.558845004,0.63767561,-6.941032999
AACSP1,-0.292098043,0.110678293,-1.449716291,0.151240313,0.215126807,-6.070827955
AADAC,-0.079732125,0.372314385,-0.245118703,0.807023321,0.852444037,-7.083908507
AADACL2,0.022787057,0.32689233,0.136096911,0.892103511,0.918590092,-7.104814156
AADACP1,0.657826643,0.184589186,3.139723067,0.002406341,0.005718856,-2.450455861
AADAT,0.39108993,0.052962896,2.483283255,0.015215134,0.029340926,-4.130536448
AAED1,0.29660081,0.076467295,1.381121584,0.171277773,0.239444063,-6.166033373
AAGAB,-1.681294332,0.225149452,-9.837484356,3.28E-15,1.39E-13,24.21504015
AAK1,-0.350418156,0.041928614,-1.26096652,0.211167284,0.285474734,-6.322196313
AAMDC,-0.201944422,0.035340269,-2.346780098,0.0215356,0.039825447,-4.438598531
AAMP,0.725985359,-0.045770836,3.675376524,0.000439562,0.001263095,-0.858785235
AANAT,0.323453023,-0.005764191,3.015935396,0.00347981,0.007927503,-2.791264408
AAR2,0.809290724,-0.09128438,4.416149464,3.27E-05,0.000123461,1.61822951
AARS,0.853302354,-0.025541843,4.140153767,8.88E-05,0.000302766,0.661520481
AARS2,-0.024937377,0.035686759,-0.13632635,0.891922751,0.91858806,-7.104782707
AASDH,0.57022553,0.140975671,2.814611275,0.006211433,0.013260088,-3.32231624
AASDHPPT,-0.110392855,-0.010866425,-1.179666809,0.241801938,0.31961697,-6.420129198
AASS,-1.619034781,0.057292074,-7.998639289,1.09E-11,1.89E-10,16.20606941
AATBC,-2.421715753,0.220251354,-7.892139865,1.74E-11,2.88E-10,15.74270982
AATF,0.76597028,-0.021890928,3.81167652,0.000278086,0.00084452,-0.425503361
AATK,0.974619228,0.024635323,5.353819428,8.79E-07,4.85E-06,5.116975196
ABAT,-0.223385486,0.106029978,-0.48553559,0.628689367,0.700712566,-6.995674787
ABCA1,-0.410355999,0.056677451,-4.464917659,2.73E-05,0.000105045,1.791110595
ABCA11P,0.849266921,-0.00511977,4.5755023,1.81E-05,7.25E-05,2.187182999
ABCA12,-0.072853775,0.014292413,-0.816700932,0.416644869,0.503440219,-6.779920341
ABCA13,0.233004765,0.150538964,1.094633816,0.277124447,0.358940449,-6.51582125
ABCA17P,0.852352824,0.128877064,3.052918531,0.00311978,0.007186878,-2.69056183
ABCA2,-0.671941056,0.104315361,-4.071832511,0.000113056,0.000375856,0.430636729
ABCA3,-0.273261349,0.037244314,-1.109734423,0.270602689,0.351785079,-6.49933315
ABCA4,-0.142505615,0.002588648,-1.281822051,0.203790811,0.277419967,-6.296064982
ABCA5,-0.481836671,0.261307136,-1.977625658,0.051586527,0.085237028,-5.194981535
ABCA6,-0.101489192,0.112141863,-0.580369347,0.563377621,0.64175485,-6.944993501
ABCA7,-0.719151042,0.135296307,-2.700625395,0.00852374,0.017544092,-3.609804356
ABCA8,-7.001492045,0.739625365,-11.63942974,1.40E-18,1.50E-16,31.88355172
ABCA9,-0.648850152,0.261496048,-2.598259136,0.011242845,0.022418096,-3.859615328
ABCB1,-0.31835269,0.129393961,-1.614634687,0.110522575,0.164385685,-5.824159097
ABCB10,1.520333107,-0.038811381,4.153056092,8.48E-05,0.000290399,0.705394816
ABCB11,-0.362143327,0.04693849,-3.572877628,0.00061621,0.001709463,-1.17735997
ABCB4,-3.048848164,0.530222107,-12.37014644,6.61E-20,1.17E-17,34.90056119
ABCB4///ABCB1,-0.262232922,0.180690449,-1.14295048,0.256636783,0.336082663,-6.462296176
ABCB5,-2.720243121,0.375356348,-12.17376276,1.49E-19,2.29E-17,34.09576176
ABCB6,-0.617981346,0.048138411,-4.689496381,1.18E-05,4.95E-05,2.601169926
ABCB7,0.828792174,0.092549555,4.323549032,4.59E-05,0.000167383,1.293066392
ABCB8,-0.600583801,0.090075027,-5.188320256,1.70E-06,8.74E-06,4.475033263
ABCB8///ASIC3,-0.246580134,0.027695854,-2.162848924,0.033688696,0.058879701,-4.829732741
ABCB9,-0.361249554,0.050103726,-1.832268881,0.070817683,0.112210477,-5.460926067
ABCC1,0.036049992,0.021360751,0.259011937,0.796324312,0.843428148,-7.080386527
ABCC10,0.089678601,0.014199245,0.492903091,0.623498205,0.69565945,-6.992058288
ABCC11,-0.449876557,0.077851792,-3.470311407,0.00085908,0.002288648,-1.489705416
ABCC12,-0.091599943,0.02426191,-0.955468405,0.342361727,0.428332861,-6.657433109
ABCC13,-4.116715156,0.562279356,-13.73238076,2.63E-22,1.36E-19,40.35257852
ABCC2,-0.543483916,0.062779361,-4.356102511,4.08E-05,0.000150531,1.406907905
ABCC3,0.072727577,0.282844005,0.223934165,0.823407729,0.866004503,-7.088905742
ABCC4,-4.234100611,0.637909677,-10.71813658,7.14E-17,4.61E-15,27.99840155
ABCC5,0.012463263,0.021259258,0.084146775,0.933160372,0.949787313,-7.110571494
ABCC6P1,-0.653256845,0.097786085,-5.127664641,2.16E-06,1.08E-05,4.242135593
ABCC8,-0.386073561,0.03517134,-2.338088705,0.022007624,0.040556595,-4.457705717
ABCC9,-2.588343913,0.305032082,-10.5020638,1.82E-16,1.02E-14,27.07567959
ABCD1,0.418362678,-0.015084365,3.147087174,0.002353415,0.005604463,-2.429847295
ABCD2,-0.113208777,0.045872852,-1.166988921,0.246853177,0.325210437,-6.434834547
ABCD3,-0.412810049,0.119814768,-2.204922444,0.030475655,0.053887128,-4.742729669
ABCD4,0.210075125,0.003396691,1.716849579,0.090068272,0.137790504,-5.658844728
ABCE1,-1.258175473,-0.012155073,-4.984480115,3.79E-06,1.79E-05,3.697672319
ABCF1,2.255306916,-0.278807473,8.044153964,8.91E-12,1.59E-10,16.40424466
ABCF2,-2.414046344,0.358192308,-9.338507053,2.93E-14,9.67E-13,22.04947145
ABCF3,-0.221385909,0.040875,-1.362696515,0.176991209,0.24613065,-6.190859259
ABCG1,0.177554328,0.160213665,0.560156968,0.577015203,0.654142892,-6.956545736
ABCG2,-0.473854396,0.3403268,-1.307886127,0.194843164,0.267259874,-6.262830813
ABCG4,-0.603200974,0.049296739,-3.916854537,0.000194045,0.000611122,-0.083869914
ABCG5,0.129256636,0.003844395,1.075485926,0.285550113,0.368158344,-6.536413697
ABCG8,-0.0394473,0.046919909,-0.30587504,0.760533728,0.813664899,-7.06707778
ABHD1,0.44992485,0.003068572,3.515241902,0.000743243,0.002011155,-1.353682757
ABHD10,0.741796574,-0.033891892,2.172125238,0.032955945,0.05775803,-4.81067746
ABHD11,-0.516225973,0.088336666,-3.962046931,0.000165965,0.000530862,0.064815948
ABHD12,0.103224338,0.025297442,0.647826914,0.519043727,0.601557955,-6.903503884
ABHD13,0.392132585,0.048451092,1.603452487,0.112971252,0.167304108,-5.841670716
ABHD14A-ACY1///ACY1,1.196953746,-0.032654899,5.977708908,6.81E-08,4.81E-07,7.612295487
ABHD14A///ACY1,0.295586858,0.041046674,1.388098319,0.16915149,0.236873913,-6.156550183
ABHD14B,0.593707083,0.083621265,3.234934351,0.001800472,0.004429615,-2.181164562
ABHD15,0.172162446,0.060278434,1.108265297,0.271232435,0.352438801,-6.500946869
ABHD16A,-1.788768488,0.182456033,-12.07253963,2.28E-19,3.20E-17,33.67917571
ABHD16B,-0.575351743,0.102071401,-4.7882352,8.09E-06,3.54E-05,2.964254384
ABHD17A,-0.681000153,0.113669889,-3.004826835,0.003595261,0.008159301,-2.82132419
ABHD17B,0.040885628,0.033999636,0.373977024,0.709459793,0.771393045,-7.043812389
ABHD17C,2.147452928,-0.005947427,8.040705093,9.04E-12,1.60E-10,16.38922508
ABHD18,-1.456485436,0.292490783,-4.890318681,5.46E-06,2.48E-05,3.343860235
ABHD2,-0.09049769,0.171965139,-0.481980252,0.631201202,0.702595898,-6.99740064
ABHD3,1.008825702,-0.050591835,3.993756529,0.000148635,0.000480341,0.169809903
ABHD4,0.330068129,-0.004562284,2.515202145,0.014001982,0.027268891,-4.056362757
ABHD5,-1.114408083,0.177585568,-7.217785479,3.36E-10,4.07E-09,12.82578731
ABHD6,-0.918378263,0.096352941,-5.132497303,2.12E-06,1.07E-05,4.260643268
ABHD8,-0.285454291,0.040549672,-1.835614021,0.070315492,0.111589812,-5.455013773
ABI1,-0.672347766,0.079593708,-9.600752439,9.26E-15,3.50E-13,23.18915472
ABI2,-0.568283991,0.14380017,-3.050048222,0.003146432,0.007243019,-2.698411837
ABI3,-0.545989281,0.00913943,-4.628854703,1.48E-05,6.09E-05,2.380233765
ABI3BP,-1.144206632,0.31798204,-6.229450642,2.37E-08,1.87E-07,8.647747459
ABL1,0.840951652,0.058080907,2.643165562,0.009965536,0.020147774,-3.75101422
ABL2,1.017246214,-0.000641265,5.352125622,8.85E-07,4.88E-06,5.110358704
ABLIM1,0.630178284,0.089163668,1.269843965,0.208003662,0.28215917,-6.31112336
ABLIM2,-0.948123097,0.15083241,-6.083746966,4.37E-08,3.24E-07,8.046684778
ABLIM3,-0.291073628,0.019274592,-1.662337638,0.100552861,0.151524829,-5.748181383
ABO,0.596223859,0.139662814,2.826655256,0.006004193,0.012875814,-3.291375148
ABR,-0.4269129,0.107668157,-1.896448503,0.061690365,0.099573008,-5.345777134
ABRA,-0.03252767,0.070939854,-0.263076238,0.793201713,0.840681831,-7.079319577
ABRACL,2.829435951,-0.141025104,5.836296041,1.23E-07,8.14E-07,7.037268661
ABT1,0.95653136,-0.044372335,6.077931126,4.48E-08,3.31E-07,8.022791678
ABTB1,-1.079106388,0.107412262,-7.271552846,2.66E-10,3.30E-09,13.05693873
ABTB2,-0.828619236,0.140016499,-5.532917552,4.26E-07,2.51E-06,5.821746318
ACAA1,0.162073642,-0.023625361,0.770832198,0.443189493,0.529411554,-6.816265181
ACAA2,-1.654871179,0.178080201,-12.54334966,3.23E-20,6.41E-18,35.60655394
ACACA,0.643507607,0.007597666,3.811737779,0.000278028,0.00084446,-0.425306205
ACACB,-1.63656799,0.161035847,-3.828605049,0.000262537,0.000802378,-0.370939102
ACAD10,0.023542351,0.033103716,0.209239217,0.834819761,0.874365098,-7.092107331
ACAD8,1.252875511,0.10581495,5.229258878,1.45E-06,7.57E-06,4.632956794
ACAD9,0.209221795,-0.029218327,1.848408727,0.068422094,0.108958532,-5.432309077
ACADL,-0.683230202,0.267606376,-3.151648728,0.002321179,0.005534813,-2.41706311
ACADM,-0.159269046,-0.22496157,-0.347726897,0.72900381,0.787630362,-7.053330446
ACADS,-0.232782325,0.061203691,-1.710972114,0.091153728,0.139288061,-5.668605417
ACADSB,0.819052346,0.071310494,2.933658764,0.004423285,0.00981328,-3.011824467
ACADVL,1.677732173,-0.053144437,6.37364612,1.28E-08,1.08E-07,9.247018146
ACAN,-0.730513186,0.149714532,-4.610450537,1.59E-05,6.48E-05,2.313498151
ACAP1,-0.02447864,0.099719526,-0.131020817,0.896104072,0.921611061,-7.105496393
ACAP2,1.426868811,0.174048865,5.299856337,1.09E-06,5.88E-06,4.906645216
ACAP3,0.451944756,0.103164584,2.507679765,0.014279773,0.027741811,-4.073915663
ACAT1,-0.340543458,0.072949523,-2.415015458,0.018131578,0.034205094,-4.286469107
ACAT2,0.260321229,0.032695497,1.128057778,0.262834137,0.343050652,-6.479032632
ACBD3,0.819521535,0.197436789,3.225160986,0.001855349,0.004545003,-2.209088929
ACBD4,-0.271145305,-0.01034058,-1.921806971,0.05836825,0.094995179,-5.29928603
ACBD5,0.570531192,0.049744539,3.415558123,0.001023344,0.002678414,-1.653746007
ACBD6,1.017530977,0.022422078,4.131598968,9.15E-05,0.000311028,0.632477313
ACCS,-0.41167459,0.081027672,-1.688483694,0.095406341,0.144840083,-5.705665595
ACD,-0.165896905,0.103680517,-0.856361425,0.394482403,0.481293224,-6.746831788
ACE,-0.295559264,0.160078818,-1.590630748,0.115832408,0.170887793,-5.861609921
ACE2,0.04905142,0.11212407,0.26836389,0.789144275,0.83774006,-7.077906657
ACER1,-0.542646143,0.094502379,-4.0346459,0.00012884,0.000421765,0.306001718
ACER2,0.07237929,0.044354289,0.319464702,0.750248177,0.805186278,-7.062806391
ACER3,-0.510086387,0.056296234,-1.845599159,0.068834159,0.109465674,-5.437307115
ACHE,-0.893288205,0.169171501,-5.565769459,3.73E-07,2.23E-06,5.952097476
ACIN1,0.657835724,-0.031480569,3.313837378,0.001409994,0.003559991,-1.953396091
ACKR1,-0.821579555,0.225673327,-2.871272712,0.005290611,0.011516718,-3.17582388
ACKR2,0.099632442,0.018793442,0.54645702,0.586348078,0.662694707,-6.964144929
ACKR3,-0.742981853,0.131583211,-2.73930108,0.007663233,0.01598317,-3.513348959
ACKR4,-2.040489612,0.340684552,-6.902038923,1.33E-09,1.40E-08,11.47506635
ACLY,0.014896455,0.075711683,0.063516051,0.94952187,0.963043747,-7.112104553
ACMSD,0.065556577,-0.009762627,0.772628333,0.442131846,0.528263266,-6.81488086
ACO1,-0.153675123,0.081817555,-0.832603757,0.40766969,0.49423472,-6.76683766
ACO2,0.156812713,-0.08414222,1.093753821,0.277507846,0.359353254,-6.516775354
ACOD1,-0.225135258,-0.025097026,-1.77289116,0.080242282,0.124881899,-5.564225231
ACOT1///ACOT2,0.589798898,0.211234581,1.90353331,0.060746519,0.09828516,-5.332844626
ACOT11,-0.414217345,0.100031135,-2.168496825,0.033240886,0.058179821,-4.818139473
ACOT12,-0.205080438,0.023446633,-2.191242116,0.031489635,0.055441817,-4.771180993
ACOT13,1.02168132,-0.056717205,5.214695818,1.53E-06,7.97E-06,4.576711955
ACOT4,0.082752329,-0.036460142,0.485473219,0.628733394,0.700720829,-6.995705172
ACOT6,0.032256149,0.003644587,0.377570524,0.706799087,0.769174911,-7.042455733
ACOT7,0.690914037,0.223485701,2.327315062,0.022605458,0.041520573,-4.48130535
ACOT8,0.622282054,0.074934781,2.716887176,0.008151721,0.016880375,-3.569385564
ACOT9,0.932450419,0.108815176,2.981204574,0.003852668,0.008672015,-2.884955606
ACOX1,1.281631653,0.086810148,5.008124527,3.46E-06,1.65E-05,3.787053122
ACOX2,-0.247847974,0.156232951,-1.304152932,0.196106413,0.268677514,-6.267630247
ACOX3,0.32286936,0.017179973,2.217639214,0.02955886,0.052488837,-4.716142696
ACOXL,-0.31973165,0.099063862,-3.292780347,0.001505589,0.003774814,-2.014584069
ACP1,-0.229309846,0.011332791,-1.987269085,0.050485752,0.083644787,-5.176688483
ACP2,1.051027149,-0.078275352,4.72647643,1.02E-05,4.38E-05,2.736673602
ACP5,-0.130306737,0.07153975,-0.499947236,0.618552649,0.691557013,-6.988549915
ACP6,0.710148615,0.092401155,3.80833272,0.00028126,0.000853458,-0.436261784
ACPP,0.549728159,0.269846145,2.111977492,0.037964866,0.065401759,-4.932947776
ACPT,-0.436176224,0.055809932,-2.591576112,0.011445124,0.022775943,-3.875644613
ACR,-0.196086915,0.003149505,-1.443171796,0.153069762,0.21740896,-6.080099971
ACRBP,-0.514166455,0.128342585,-3.324275528,0.001364751,0.003459122,-1.922956769
ACRC,0.292685527,0.271585481,0.694367938,0.489562755,0.573703933,-6.87225187
ACRV1,0.047419758,-0.030187549,0.380290558,0.704787538,0.767582927,-7.041420242
ACSBG1,-0.214616489,0.015338343,-2.252935601,0.02713981,0.048693882,-4.641646297
ACSBG2,0.363209866,-0.07357608,2.296699969,0.024383577,0.044368446,-4.547851411
ACSF2,0.380008579,-0.01095268,1.472855153,0.144908056,0.207460982,-6.037727652
ACSF3,-0.235939725,0.038912765,-1.797800212,0.076169098,0.119454692,-5.521271354
ACSL1,0.317370883,0.207379754,1.194841732,0.235853874,0.312995362,-6.402326163
ACSL3,-1.189165316,0.115304907,-2.930514583,0.004463646,0.009889986,-3.020157136
ACSL4,-0.749330901,0.130734827,-4.786335581,8.15E-06,3.56E-05,2.957230679
ACSL5,0.504092217,0.031128444,1.862158757,0.066435157,0.1061978,-5.407748555
ACSL6,-0.019559784,0.056208964,-0.192940659,0.84751867,0.884289447,-7.095404508
ACSM1,-0.60415896,0.07780334,-4.885533837,5.57E-06,2.52E-05,3.325973879
ACSM2A,-4.029000478,0.667815458,-11.56956476,1.88E-18,1.93E-16,31.59195843
ACSM2B,-0.280507948,0.087611544,-2.204172352,0.030530502,0.053971223,-4.744293691
ACSM2B///ACSM2A,-0.608228851,0.072936773,-4.860695651,6.13E-06,2.75E-05,3.233271994
ACSM3,0.487322522,0.231713294,1.909631106,0.059943961,0.097156437,-5.321678713
ACSM5,-2.242344032,0.193826433,-12.85871972,8.87E-21,2.21E-18,36.88266254
ACSS1,-1.393189871,0.197105012,-8.71506401,4.59E-13,1.11E-11,19.33119465
ACSS2,0.57426486,-0.031491392,3.210290978,0.001941858,0.004733959,-2.251452417
ACSS3,-2.535039363,0.112446276,-5.104239643,2.37E-06,1.18E-05,4.152544307
ACTA1,-0.956595039,0.157636226,-7.514279235,9.18E-11,1.28E-09,14.10389833
ACTA2,0.248424394,0.031381446,1.630256162,0.107173553,0.160090315,-5.799505349
ACTA2-AS1,-0.948194643,0.225409006,-6.21571833,2.51E-08,1.96E-07,8.590900599
ACTB,0.074553191,0.015777005,0.75837173,0.45056728,0.53635054,-6.825781399
ACTBP9,0.084633439,-0.032889837,0.521865069,0.603277682,0.67792701,-6.97731736
ACTC1,0.009221597,0.092598221,0.047726833,0.962058794,0.972253432,-7.112988487
ACTG1///ACTB,0.314960121,-0.161200636,1.225796378,0.224049548,0.299934032,-6.36533166
ACTG1P17,-0.446984273,0.051451401,-4.65923427,1.32E-05,5.48E-05,2.490717054
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,2.82340564,0.434078776,3.716289667,0.000383512,0.001121022,-0.729868456
ACTG1P4///RNPC3///AMY2B,0.870657707,0.009941008,3.641640395,0.000491563,0.001395556,-0.964338747
ACTG2,-0.589359108,0.87574227,-0.967229916,0.336488424,0.422077859,-6.646189383
ACTL10,-0.235072881,0.017561074,-1.446771837,0.152061293,0.216156217,-6.075004469
ACTL6A,2.466086793,-0.22456445,6.64378286,4.04E-09,3.84E-08,10.38033255
ACTL6B,-0.543565409,0.080274845,-4.338242977,4.35E-05,0.000159628,1.344388514
ACTL7A,-0.271060258,0.064682348,-1.928467038,0.057521295,0.093777014,-5.286982864
ACTL7B,0.054372685,-0.001377391,0.500611142,0.618087436,0.691218969,-6.988216702
ACTL8,-1.049923953,0.130396825,-4.927180188,4.74E-06,2.18E-05,3.481956145
ACTL9,0.110335203,0.101074306,0.650183572,0.517528761,0.600052523,-6.9019729
ACTN1,0.602023929,0.309230731,1.95877873,0.053797068,0.088365036,-5.230501309
ACTN2,-0.712228644,0.07948889,-6.252288557,2.15E-08,1.71E-07,8.742376562
ACTN3,-0.608634081,0.030016026,-4.453720201,2.85E-05,0.000108956,1.751317922
ACTN4,0.662577762,-0.001891636,3.322988836,0.001370253,0.003471485,-1.926712826
ACTR10,-0.612257455,0.100714933,-1.411676545,0.162114899,0.228329541,-6.124165448
ACTR1A,0.680080084,0.048633938,3.668388002,0.000449885,0.001289422,-0.88070672
ACTR1B,0.847444436,-0.041140289,4.895906246,5.35E-06,2.43E-05,3.364758751
ACTR2,1.386318463,0.055182576,5.246314327,1.35E-06,7.12E-06,4.698920716
ACTR3,-0.134036794,0.013317941,-0.934023969,0.353241344,0.439765583,-6.677587734
ACTR3B,0.89055762,0.053058096,5.931755442,8.25E-08,5.71E-07,7.424884703
ACTR3BP2,-1.762864499,0.144795399,-10.03105422,1.41E-15,6.53E-14,25.05143065
ACTR3BP2///ACTR3BP5,-1.075134914,0.085291081,-6.810375799,1.97E-09,2.00E-08,11.08537035
ACTR3C,0.691027749,-0.015165667,3.714397914,0.000385946,0.001127248,-0.735851137
ACTR5,-0.011990723,0.02340046,-0.093459685,0.92578363,0.9443554,-7.109739148
ACTR6,-0.097341813,0.041819498,-0.763478571,0.447534998,0.533514334,-6.821899707
ACTR8,-0.858563002,0.065409869,-5.510159542,4.68E-07,2.74E-06,5.731636965
ACTRT2,-0.316471494,0.020946762,-2.030156889,0.04583016,0.076970145,-5.094363616
ACTRT3,0.458379186,0.030078858,2.684653559,0.00890413,0.018232462,-3.649307738
ACVR1,1.24745509,-0.000901519,3.028655579,0.00335184,0.007665834,-2.756736662
ACVR1B,-0.714841069,0.068920831,-5.336863903,9.41E-07,5.15E-06,5.050784516
ACVR1C,-1.542826732,0.220363638,-10.03682123,1.37E-15,6.38E-14,25.07631213
ACVR2A,0.459982369,0.364199476,1.258628683,0.212006283,0.286452123,-6.325099938
ACVR2B,-0.057434083,0.078128469,-0.213520791,0.83149093,0.871702375,-7.091196902
ACVR2B-AS1,-0.073708605,-0.018205185,-0.449245037,0.654529825,0.723047401,-7.012698539
ACVRL1,-0.21674859,0.21421447,-0.852963143,0.396352414,0.48315031,-6.74972726
ACY1,-1.573259012,0.178966423,-11.2544734,7.17E-18,6.08E-16,30.27046373
ACY3,-0.205129339,0.019476055,-1.607308541,0.112121974,0.166317891,-5.835644874
ACYP1,1.210135065,-0.000810385,3.182404282,0.002114363,0.005105436,-2.330497607
ADA,0.146454341,0.144807254,0.865531727,0.389463383,0.476268,-6.738961982
ADAD1,-0.927388591,0.107266176,-6.622417872,4.43E-09,4.17E-08,10.29023362
ADAD2,-1.136783931,0.079729123,-7.607614386,6.09E-11,8.90E-10,14.50780921
ADAL,0.320719955,0.072472876,1.57440929,0.119535109,0.175511409,-5.886621438
ADAM10,0.169251966,0.114374091,0.931813215,0.354375492,0.4409305,-6.679640104
ADAM11,-1.692940385,0.247974352,-11.37018724,4.38E-18,3.97E-16,30.75696696
ADAM12,-0.260711895,0.773886222,-0.5468561,0.586075204,0.662419996,-6.963926203
ADAM15,-0.039999454,0.051864723,-0.334053528,0.739256613,0.795973516,-7.058014899
ADAM17,-0.06345211,-0.011416582,-0.332311359,0.740566402,0.79702262,-7.058598305
ADAM18,-0.885697185,0.062714367,-8.571530361,8.66E-13,1.93E-11,18.70458158
ADAM19,0.533052205,0.132395296,2.056375461,0.043169653,0.073070754,-5.04325989
ADAM2,-0.290615513,0.063202381,-3.609880925,0.00054582,0.001533916,-1.063083139
ADAM20,0.081016033,-0.038721571,0.75657383,0.451637635,0.537361223,-6.827141869
ADAM21,0.299977997,-0.05355956,2.549041263,0.012811571,0.025204596,-3.976852957
ADAM22,-0.092334313,0.150909786,-0.401786061,0.688965957,0.753643425,-7.032976691
ADAM23,-0.604186838,0.23271489,-2.231016175,0.028620661,0.051000779,-4.688030648
ADAM28,0.256947718,0.23107989,1.011019953,0.315205891,0.400010856,-6.60314831
ADAM30,-0.851643356,0.079721402,-6.030334895,5.47E-08,3.95E-07,7.827548
ADAM32,0.327772883,0.116191776,2.39399845,0.019124954,0.035826641,-4.333725659
ADAM33,-1.464191689,0.081776447,-7.458910309,1.17E-10,1.59E-09,13.8646131
ADAM3A,-0.184023643,0.042513615,-2.095352618,0.039460871,0.067580733,-4.966205596
ADAM3B,-0.408867229,0.071080261,-4.593107991,1.69E-05,6.85E-05,2.250748506
ADAM5,-0.156997022,-0.032748136,-1.126807214,0.263359294,0.343614989,-6.480428361
ADAM6,0.151310085,-0.03488997,1.408942809,0.162919012,0.229215105,-6.127946774
ADAM7,-0.283213496,0.066264065,-3.20579773,0.001968733,0.004796317,-2.264224063
ADAM8,0.524905914,0.242764471,1.752543527,0.083702031,0.129540523,-5.59890387
ADAM9,0.135966996,0.088309749,0.899359218,0.37129413,0.458286222,-6.709221536
ADAMDEC1,0.456446674,0.303732664,1.278060931,0.205106771,0.278910567,-6.300807899
ADAMTS1,0.60425549,0.143150317,2.107855975,0.038331085,0.06596105,-4.941214601
ADAMTS10,-0.031350883,0.080065516,-0.214957155,0.830374876,0.871064538,-7.090887349
ADAMTS12,0.160571903,0.538393189,0.31954393,0.750188343,0.805186278,-7.062780946
ADAMTS13,-0.87214239,0.076888797,-5.491791339,5.04E-07,2.93E-06,5.659024055
ADAMTS14,-0.53354929,0.156142413,-3.432314486,0.000970164,0.00255064,-1.603746098
ADAMTS15,1.27520693,0.277705403,3.307217906,0.001439412,0.003626849,-1.972662512
ADAMTS16,-1.344172628,0.372250412,-4.694686608,1.16E-05,4.87E-05,2.620153058
ADAMTS17,0.506800852,0.145824603,2.41120175,0.018308339,0.034491699,-4.295070503
ADAMTS18,-1.530247146,0.299690946,-4.278266014,5.41E-05,0.000193742,1.135567601
ADAMTS19,-0.645471342,0.07335673,-5.113199766,2.29E-06,1.14E-05,4.186789737
ADAMTS2,0.111338071,0.542044022,0.250305037,0.803024962,0.849173789,-7.082616424
ADAMTS20,-0.613849208,0.069898193,-6.959037088,1.04E-09,1.12E-08,11.71797493
ADAMTS3,-0.054231492,0.490358062,-0.145094026,0.885019663,0.913311794,-7.103541251
ADAMTS4,-0.580663946,0.075220406,-4.071672441,0.00011312,0.000376012,0.430098664
ADAMTS5,-4.916505248,0.31054402,-10.63211505,1.03E-16,6.33E-15,27.63153072
ADAMTS6,0.182786403,0.14651615,0.718247619,0.474800697,0.559978902,-6.855386153
ADAMTS7,-1.159623918,0.152045941,-7.672199297,4.59E-11,6.88E-10,14.78767523
ADAMTS8,-0.907788748,0.174364778,-3.226825382,0.001845894,0.004526332,-2.204337956
ADAMTS9,0.183623426,0.294872012,0.416053867,0.678539827,0.74444212,-7.027117033
ADAMTS9-AS1,-0.730403815,0.353988666,-2.699821736,0.00854252,0.017572981,-3.611796675
ADAMTS9-AS2,-2.289488867,0.281517831,-12.53734787,3.31E-20,6.51E-18,35.58215056
ADAMTSL1,0.175294059,0.517901303,0.472673322,0.637797062,0.708482729,-7.001858766
ADAMTSL2,-1.845607382,0.309201923,-10.0846005,1.11E-15,5.32E-14,25.28236744
ADAMTSL3,-0.028658529,0.434742135,-0.06716118,0.946629266,0.960679983,-7.111864839
ADAMTSL4,-0.812059439,0.083707706,-6.113970562,3.85E-08,2.89E-07,8.170976276
ADAMTSL5,-0.708855611,0.080655154,-6.027643697,5.53E-08,3.98E-07,7.816524346
ADAP1,0.297367556,0.032653839,1.653683843,0.102305151,0.153758725,-5.762117397
ADAP2,0.026081696,0.211415341,0.11545453,0.908388511,0.930900707,-7.10742692
ADAR,1.006150704,-0.089225632,3.914056666,0.000195926,0.000616491,-0.09303804
ADARB1,1.174184469,0.203502321,3.448027991,0.000922673,0.002439639,-1.556695756
ADARB2,-0.495010454,0.073598017,-3.63102238,0.000509105,0.001441124,-0.99741924
ADARB2-AS1,0.142384335,-0.092195504,1.145137615,0.255735427,0.335104194,-6.459820406
ADAT1,-0.756976234,0.022305794,-3.654122672,0.000471676,0.001345456,-0.925363554
