Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
KY,1.4351709369999999,0.181678437,6.380935667999999,1.24e-08,1.66e-07,9.237133242999999
LAMA1,1.1774731999999999,0.399030593,2.62876355,0.010360056999999999,0.022031852,-3.8376158869999997
LAMA2,1.3439162009999999,0.36280777799999997,3.1841341130000003,0.002103259,0.005534224,-2.376129874
LAMA4,1.213937032,0.10698603,5.530317297000001,4.3100000000000003e-07,3.56e-06,5.767768247
LAMB1,3.950729295,0.732611705,9.426570157,1.99e-14,1.26e-12,22.40823
LAMB2,0.9534000970000001,0.126191401,2.568456978,0.012170538,0.025308023,-3.982537535
LAMC1,-0.9976828940000001,-0.13619243,-3.0323223089999995,0.003315771,0.008229203000000001,-2.7975992410000003
LAMC2,-1.107480354,0.26348093300000003,-2.8421692939999996,0.005746607,0.013245032,-3.302573512
LEFTY1,-0.646633043,-0.010777931000000001,-3.929466278,0.000185781,0.0006792780000000001,-0.09123247400000001
LGALS1,2.602219963,0.118402545,6.040851676,5.2300000000000005e-08,5.79e-07,7.828942339
LGALS13,-0.658904675,-0.029816194,-6.409674373,1.1000000000000001e-08,1.5e-07,9.357228498
LGALS14,-1.084610459,0.010614635,-5.782534111,1.53e-07,1.46e-06,6.7772858010000006
LGALS2,4.3612133669999995,0.290987383,20.62493452,6.459999999999998e-33,1.44e-29,64.34323366
LGALS3,0.607051937,0.11631194199999999,4.029930236,0.000130986,0.0005009719999999999,0.24177440100000003
LGALS4,-0.6318052,-0.059364345,-5.029845719,3.18e-06,1.99e-05,3.823908245
LGALS8,4.622438195,0.363381291,12.26543196,1.0199999999999998e-19,2.1e-17,34.4680039
LGI3,-0.611971805,-0.005897522,-4.523157015,2.2e-05,0.0001072,1.951947341
LMAN1L,-0.54200079,-0.060164174,-3.7957107139999997,0.000293554,0.001003857,-0.525903471
LOX,1.838197818,0.6781141940000001,2.294245574,0.024531342,0.046471473,-4.605309054
LOXL2,-1.101365215,0.725903011,-2.347289745,0.021508202999999997,0.041530568,-4.489549421
LRG1,-0.9677301909999999,0.153997985,-3.011780111,0.003522587,0.008678945,-2.8533971869999997
