Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
HRG,0.265702651,-0.054165283,3.0709811819999997,0.002956817,0.010419193,-2.670940539
HSPG2,2.383271437,0.43788842899999997,8.298504348,2.9e-12,1.88e-10,17.49503424
HTRA3,1.460068779,0.35830145700000005,5.043147281,3.02e-06,4.55e-05,3.8931567539999996
HTRA4,1.0163811170000001,0.44613099700000003,3.373361917,0.001169708,0.0051643340000000005,-1.808376669
HYAL3,0.660163037,0.037101983,4.743357134,9.6e-06,0.00011856,2.771451
HYAL4,0.49234040100000004,-0.03282744,3.729569008,0.000366832,0.00213947,-0.716818007
IFNA1,0.303970719,0.010304436,2.383097559,0.019659061000000002,0.043268164000000005,-4.388765901
IFNA10,0.316827311,-0.043069638,2.92123435,0.004584766,0.014434411999999999,-3.07480183
IFNA14,0.43024310600000004,-0.05804724,2.722176588,0.008033947,0.021888467,-3.5865148039999997
IFNA16,0.41039545,0.013539605,3.3020744260000003,0.0014626679999999999,0.006138623,-2.0172255409999997
IFNA2,0.285278939,0.035204032999999996,2.619267475,0.010627885,0.027051802000000003,-3.839432494
IFNA21,0.396744741,-0.044044558,2.803844701,0.0064022309999999995,0.018473441,-3.380112813
IFNA4,0.366381006,-0.0328951,2.54267331,0.013028358,0.0315466,-4.022394163
IFNA5,0.378108984,-0.039134214,3.099994529,0.002711545,0.009744986,-2.590868378
IFNA7,0.325958432,0.018407084,2.368772274,0.020381133,0.044492500000000004,-4.420660705
IFNA8,0.297897786,0.043816796,2.5986065419999997,0.011232418999999999,0.028202891,-3.8892333
IGF1,1.8002930069999998,0.406308066,4.308213261000001,4.85e-05,0.000439955,1.211549606
IGFBP1,-0.805848606,0.215723522,-3.00661725,0.003576416,0.011968605,-2.846474667
IGFBP2,1.411470576,0.033258161,2.653197266,0.00969885,0.0252511,-3.756936353
IGFBP3,1.7746939380000002,0.25549234600000004,3.536946548,0.0006927389999999999,0.003517676,-1.316811005
IGFBP6,-2.620967248,0.141354908,-6.902578722,1.32e-09,5.0499999999999996e-08,11.45516005
IGFBPL1,0.666167131,0.142484428,2.769038635,0.00705642,0.019835636,-3.468688085
IHH,0.460497989,0.083167789,2.91538086,0.004662715,0.014601211000000001,-3.090263481
IL10,0.399655601,0.062483107,3.020319167,0.0034352040000000003,0.011609685,-2.809350691
IL11,0.9692200590000001,0.252746209,3.752352425,0.000339815,0.002020071,-0.644388935
IL13,0.704273245,0.06327993900000001,4.857954966,6.19e-06,8.25e-05,3.19601057
IL15,-1.7652651719999999,0.211797812,-11.29648977,5.9900000000000005e-18,1.03e-15,30.44103796
IL16,-0.754459634,0.07986789700000001,-3.6676648139999997,0.00045096599999999996,0.002526706,-0.912070815
IL17A,0.32644516,0.071512931,2.886948411,0.005059043,0.015522921,-3.165013407
IL17B,0.9812200659999999,0.103541618,6.2596967789999995,2.08e-08,5.870000000000001e-07,8.749189337
IL17D,1.3124906729999999,0.201584005,4.989757455,3.71e-06,5.41e-05,3.690817575
IL17F,0.393670564,0.063873455,2.78859785,0.006681632,0.019069169,-3.41902416
IL18,-3.642568115,0.250660249,-11.54179937,2.12e-18,3.89e-16,31.47080423
IL19,0.349888528,-0.029713799,2.558541962,0.012494182,0.030525916,-3.984862798
IL1F10,0.6332680079999999,-0.007152943,4.53680792,2.09e-05,0.000223723,2.0203066290000002
IL23A,0.375423785,0.06550394400000001,2.7086729330000003,0.008337744000000001,0.022498241000000002,-3.62016106
IL25,0.565755834,0.037765311,4.673208823,1.25e-05,0.000146747,2.514270406
IL26,0.255664377,0.04184187,3.175029261,0.0021623239999999998,0.008262565999999999,-2.3810930669999997
IL6,1.7219294809999999,0.39294578799999996,3.785346585,0.00030403099999999996,0.0018524479999999998,-0.538964357
IL7,-0.730300585,0.145031791,-4.070107976,0.000113745,0.0008730669999999999,0.39637258
IMPG1,0.174662335,0.006099456999999999,2.482731102,0.015236926000000001,0.03572380000000001,-4.162383809
INHBA,5.158235229,0.902059308,6.30213518,1.74e-08,5.05e-07,8.925493878
INHBB,1.896538356,-0.15287300199999998,4.990930969,3.7e-06,5.39e-05,3.6952534089999998
INHBC,0.865123372,-0.013412586,3.462520358,0.0008808280000000001,0.004172857,-1.5425561669999999
INHBE,0.742011135,0.208133273,2.431297832,0.017393935,0.039487222999999995,-4.280237591000001
INSL3,0.7064560559999999,0.246044155,3.287908203,0.0015285589999999999,0.006344061,-2.058331387
INSL5,0.35994439799999994,0.0029340779999999997,2.725729102,0.007955722,0.02171528,-3.57764037
INSL6,0.662122554,0.068816251,4.020806868,0.00013523700000000002,0.0009960589999999999,0.231258359
ISM1,2.940879041,1.2236573579999999,3.640470955,0.000493466,0.0027076979999999997,-0.99712291
ISM2,0.39868054299999994,-0.011296563,2.9247687389999997,0.004538283,0.014336821000000001,-3.065453979
ITIH2,0.456270312,-0.057740665,2.52194361,0.013757172,0.032948709,-4.0711259019999995
ITIH3,1.246812872,0.45933748399999996,3.3737141489999996,0.001168409,0.005159621,-1.807336541
ITIH4,0.49793420899999996,0.140422355,2.904767285,0.004807182,0.014916967,-3.1182354639999996
ITIH6,0.396746482,0.12108828,2.841409881,0.005758975,0.017085068999999998,-3.2835097319999997
ITLN1,-9.669888902,0.84383501,-50.19589633,3.7700000000000005e-60,8.369999999999999e-56,121.9872413
KAZALD1,0.7559357940000001,0.058717266,3.588573067,0.000585361,0.00308011,-1.158203106
KCP,0.742622752,0.15728078199999998,3.643414838,0.000488688,0.002687239,-0.9879369590000001
KERA,0.997062475,0.263236258,2.55868415,0.012489486000000001,0.030521155,-3.984525618
KNG1,0.407730682,0.066882199,2.647845635,0.009840301,0.025547258,-3.770006804
KY,-1.6984674030000002,0.181678437,-7.5324237720000005,8.48e-11,4.0999999999999995e-09,14.16198835
LAMA5,-0.889013353,-0.139632335,-3.089107513,0.0028012709999999997,0.009990061,-2.620983287
LAMB1,-1.596969225,0.732611705,-3.8007540989999997,0.000288581,0.001779322,-0.489518086
LAMB2,0.9249625579999999,0.126191401,2.485524514,0.015126965,0.035551167,-4.155922918
LAMC3,1.017608541,0.105525911,3.341935136,0.0012913010000000001,0.005580319,-1.9008552159999998
LGALS2,-3.517548215,0.290987383,-16.5928924,5.13e-27,4.07e-24,51.03604212
LGALS3,-0.599040657,0.11631194199999999,-3.966658132,0.000163329,0.001149981,0.051414170999999995
LGALS8,-3.713286955,0.363381291,-9.828042834,3.4200000000000004e-15,3.6700000000000005e-13,24.16177952
LGALS9,0.588933197,-0.000710129,3.302722407,0.001459719,0.006133968,-2.0153421430000003
LGI3,0.33424787699999997,-0.005897522,2.464198574,0.015984801,0.037069324,-4.205091293
LGI4,0.479478302,0.143281403,2.572771247,0.012032093999999998,0.029679295,-3.951041863
LOX,2.449479867,0.6781141940000001,3.0494275839999996,0.003152223,0.010908821,-2.7300454660000004
LOXL1,2.391608429,0.885658649,4.772363446,8.6e-06,0.000108614,2.8784014989999998
LOXL2,3.4697761760000003,0.725903011,7.376215567999999,1.68e-10,7.69e-09,13.48687856
LOXL3,0.520158637,0.011744071000000002,2.520013112,0.01382688,0.033079677,-4.075647003
